
OD330391171712904300,PZT2402041950KZYXG02,FAILED,True,PREPAID,rcbp_flipkart
OD330391219880193300,PZT2402041958ADN2H01,FAILED,True,PREPAID,rcbp_flipkart
OD330391219880193300,PZT2402041958ADN2H02,FAILED,True,PREPAID,rcbp_flipkart
OD330391369560607300,PZT2402042023CUEMK01,FAILED,True,PREPAID,rcbp_flipkart
OD330391369560607300,PZT2402042023CUEMK03,FAILED,True,PREPAID,rcbp_flipkart
OD330391369560607300,PZT2402042023CUEMK02,FAILED,True,PREPAID,rcbp_flipkart
OD330391369560607300,PZT2402042023CUEMK04,FAILED,True,PREPAID,rcbp_flipkart
OD330391309992460300,PZT2402042013KDATG02,FAILED,True,PREPAID,rcbp_flipkart
OD330391309992460300,PZT2402042013KDATG01,FAILED,True,PREPAID,rcbp_flipkart
OD330391505392225300,PZT2402042045E7TQE02,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330391505392225300,PZT2402042045E7TQE01,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330391381820695300,PZT2402042025ADY3K02,FAILED,True,PREPAID,rcbp_flipkart
OD330391381820695300,PZT2402042025ADY3K01,FAILED,True,PREPAID,rcbp_flipkart
OD430391100880268300,PZT2402041938AOVCP01,FAILED,True,PREPAID,rcbp_flipkart
OD430391100880268300,PZT2402041938AOVCP02,FAILED,True,PREPAID,rcbp_flipkart
OD330391405865627300,PZT240204202914LYC01,FAILED,True,PREPAID,rcbp_flipkart
OD330391405865627300,PZT240204202914LYC02,FAILED,True,PREPAID,rcbp_flipkart
OD430391318927535300,PZT2402042014HP7EW02,FAILED,True,PREPAID,rcbp_flipkart
OD430391318927535300,PZT2402042014HP7EW03,FAILED,True,PREPAID,rcbp_flipkart
OD430391318927535300,PZT2402042014HP7EW04,FAILED,True,PREPAID,rcbp_flipkart
OD430391318927535300,PZT2402042014HP7EW01,FAILED,True,PREPAID,rcbp_flipkart
OD330391221004701300,PZT2402041958Y9SAI01,FAILED,True,PREPAID,rcbp_flipkart
OD330391546296637300,PZT2402042052BIGUM02,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330391546296637300,PZT2402042052BIGUM01,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330391268527512300,PZT2402042006UKUB401,FAILED,True,PREPAID,rcbp_flipkart
OD330391268527512300,PZT2402042006UKUB402,FAILED,True,PREPAID,rcbp_flipkart
OD430391063998294300,PZT24020419329B5I902,FAILED,True,PREPAID,rcbp_flipkart
OD430391063998294300,PZT24020419329B5I901,FAILED,True,PREPAID,rcbp_flipkart
OD430391280173152300,PZT2402042008E5HQX01,FAILED,True,PREPAID,rcbp_flipkart
OD430391280173152300,PZT2402042008E5HQX02,FAILED,True,PREPAID,rcbp_flipkart
OD330391192277623300,PZT2402041953QM9KJ01,FAILED,True,PREPAID,rcbp_flipkart
OD330391192277623300,PZT2402041953QM9KJ02,FAILED,True,PREPAID,rcbp_flipkart
OD430391246060796300,PZT2402042002A3XVS01,FAILED,True,PREPAID,rcbp_flipkart
OD430391246060796300,PZT2402042002A3XVS02,FAILED,True,PREPAID,rcbp_flipkart
OD330391232357454300,PZT2402042000VTNZ502,FAILED,True,PREPAID,rcbp_flipkart
OD330391232357454300,PZT2402042000VTNZ501,FAILED,True,PREPAID,rcbp_flipkart
OD330390360257529300,PZT2402041734PYDS402,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330390360257529300,PZT2402041734PYDS401,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330391268470318300,PZT2402042006GNOUD02,FAILED,True,PREPAID,rcbp_flipkart
OD330391268470318300,PZT2402042006GNOUD01,FAILED,True,PREPAID,rcbp_flipkart
OD330391210085698300,PZT2402041956C7MKM01,FAILED,True,PREPAID,rcbp_flipkart
OD330391210085698300,PZT2402041956C7MKM02,FAILED,True,PREPAID,rcbp_flipkart
OD330391283139498300,PZT24020420086V2UG02,FAILED,True,PREPAID,rcbp_flipkart
OD330391283139498300,PZT24020420086V2UG01,FAILED,True,PREPAID,rcbp_flipkart
OD430391347557147300,PZT2402042019VR4V701,FAILED,True,PREPAID,rcbp_flipkart
OD430391347557147300,PZT2402042019VR4V702,FAILED,True,PREPAID,rcbp_flipkart
OD430391178633691300,PZT2402041951BFVYR02,FAILED,True,PREPAID,rcbp_flipkart
OD430391178633691300,PZT2402041951BFVYR01,FAILED,True,PREPAID,rcbp_flipkart
OD330391331877930300,PZT2402042016I4V1C01,FAILED,True,PREPAID,rcbp_flipkart
OD330391331877930300,PZT2402042016I4V1C02,FAILED,True,PREPAID,rcbp_flipkart
OD430391181187867300,PZT2402041951H8CRP02,FAILED,True,PREPAID,rcbp_flipkart
OD430391181187867300,PZT2402041951H8CRP01,FAILED,True,PREPAID,rcbp_flipkart
OD330391303870913300,PZT2402042012K4Y1F02,FAILED,True,PREPAID,rcbp_flipkart
OD330391303870913300,PZT2402042012K4Y1F01,FAILED,True,PREPAID,rcbp_flipkart
OD430391249034279300,PZT24020420029FESP03,FAILED,True,PREPAID,rcbp_flipkart
OD430391249034279300,PZT24020420029FESP02,FAILED,True,PREPAID,rcbp_flipkart
OD430391249034279300,PZT24020420029FESP01,FAILED,True,PREPAID,rcbp_flipkart
OD430354010122982100,PZT2401311236SSNRQ02,SUCCESSFUL,False,PREPAID,FKRT
OD430354010122982100,PZT2401311236SSNRQ01,SUCCESSFUL,False,PREPAID,lockin
OD330391183865438300,PZT24020419523S5JL01,FAILED,True,PREPAID,rcbp_flipkart
OD430391338526925300,PZT24020420171E1NS02,FAILED,True,PREPAID,rcbp_flipkart
OD430391338526925300,PZT24020420171E1NS01,FAILED,True,PREPAID,rcbp_flipkart
OD430391075019165300,PZT2402041933C9ZUO02,FAILED,True,PREPAID,rcbp_flipkart
OD430391075019165300,PZT2402041933C9ZUO01,FAILED,True,PREPAID,rcbp_flipkart
OD430391136136813300,PZT24020419447XXKX01,FAILED,True,PREPAID,rcbp_flipkart
OD430391136136813300,PZT24020419447XXKX02,FAILED,True,PREPAID,rcbp_flipkart
OD330391334786085300,PZT2402042017V69PJ01,FAILED,True,PREPAID,rcbp_flipkart
OD330391334786085300,PZT2402042017V69PJ02,FAILED,True,PREPAID,rcbp_flipkart
OD430392253793592300,PZT2402042250A1QJS02,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD430392253793592300,PZT2402042250A1QJS01,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD430391265701702300,PZT2402042005CFUUU02,FAILED,True,PREPAID,rcbp_flipkart
OD430391265701702300,PZT2402042005CFUUU01,FAILED,True,PREPAID,rcbp_flipkart
OD430391325180333300,PZT2402042015OUBQX01,FAILED,True,PREPAID,rcbp_flipkart
OD430391325180333300,PZT2402042015OUBQX02,FAILED,True,PREPAID,rcbp_flipkart
OD430391167087848300,PZT2402041949ODZW702,FAILED,True,PREPAID,rcbp_flipkart
OD430391167087848300,PZT2402041949ODZW701,FAILED,True,PREPAID,rcbp_flipkart
OD330391125374275300,PZT2402041942RNM9G01,FAILED,True,PREPAID,rcbp_flipkart
OD330391125374275300,PZT2402041942RNM9G02,FAILED,True,PREPAID,rcbp_flipkart
OD430391167539493300,PZT24020419496CIOO02,FAILED,True,PREPAID,rcbp_flipkart
OD430391167539493300,PZT24020419496CIOO01,FAILED,True,PREPAID,rcbp_flipkart
OD430391350457484300,PZT2402042019ZWWX702,FAILED,True,PREPAID,rcbp_flipkart
OD430391350457484300,PZT2402042019ZWWX701,FAILED,True,PREPAID,rcbp_flipkart
OD330391374198607300,PZT2402042023412VE01,FAILED,True,PREPAID,rcbp_flipkart
OD330391374198607300,PZT2402042023412VE02,FAILED,True,PREPAID,rcbp_flipkart
OD330392856914995300,PZT2402050030Q887L02,FAILED,True,PREPAID,rcbp_flipkart
OD330392856914995300,PZT2402050030Q887L01,FAILED,True,PREPAID,rcbp_flipkart
OD330391111909810300,PZT2402041940V1ZUG01,FAILED,True,PREPAID,rcbp_flipkart
OD330391111909810300,PZT2402041940V1ZUG02,FAILED,True,PREPAID,rcbp_flipkart
OD330391375454153300,PZT2402042023IJBNE02,FAILED,True,PREPAID,rcbp_flipkart
OD330391375454153300,PZT2402042023IJBNE01,FAILED,True,PREPAID,rcbp_flipkart
order_Id,pzt_id,status,invalidate,paymentCategory,merchant_id
OD330356156005250300,PZT2401311834631VH01,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330356156005250300,PZT2401311834631VH02,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330391323935487300,PZT2402042015WOV6D01,FAILED,True,PREPAID,rcbp_flipkart
OD330391323935487300,PZT2402042015WOV6D02,FAILED,True,PREPAID,rcbp_flipkart
OD330391228181401300,PZT2402041959FX6BJ02,FAILED,True,PREPAID,rcbp_flipkart
OD330391228181401300,PZT2402041959FX6BJ01,FAILED,True,PREPAID,rcbp_flipkart
OD330391340771967300,PZT2402042018REIXF01,FAILED,True,PREPAID,rcbp_flipkart
OD330391340771967300,PZT2402042018REIXF02,FAILED,True,PREPAID,rcbp_flipkart
OD330395812835513300,PZT2402050843FFFUJ01,FAILED,True,PREPAID,rcbp_flipkart
OD430391135590292300,PZT2402041944LEUN601,FAILED,True,PREPAID,rcbp_flipkart
OD430391135590292300,PZT2402041944LEUN602,FAILED,True,PREPAID,rcbp_flipkart
OD330395891544919300,PZT2402050856L4JSD02,FAILED,True,PREPAID,rcbp_flipkart
OD330395891544919300,PZT2402050856L4JSD01,FAILED,True,PREPAID,rcbp_flipkart
OD430391156147258300,PZT24020419478QR9P02,FAILED,True,PREPAID,rcbp_flipkart
OD430391156147258300,PZT24020419478QR9P01,FAILED,True,PREPAID,rcbp_flipkart
OD430391269823832300,PZT2402042006A9AAY01,FAILED,True,PREPAID,rcbp_flipkart
OD430391269823832300,PZT2402042006A9AAY02,FAILED,True,PREPAID,rcbp_flipkart
OD430391190829371300,PZT240204195364IAU02,FAILED,True,PREPAID,rcbp_flipkart
OD430391190829371300,PZT240204195364IAU01,FAILED,True,PREPAID,rcbp_flipkart
OD430387507982016300,PZT2402040939VWZIX02,FAILED,True,PREPAID,rcbp_flipkart
OD430387507982016300,PZT2402040939VWZIX01,FAILED,True,PREPAID,rcbp_flipkart
OD330395604924459300,PZT2402050808RJXZM01,FAILED,True,PREPAID,rcbp_flipkart
OD330395604924459300,PZT2402050808RJXZM02,FAILED,True,PREPAID,rcbp_flipkart
OD430391303471436300,PZT2402042011OF1ST01,FAILED,True,PREPAID,rcbp_flipkart
OD430391303471436300,PZT2402042011OF1ST02,FAILED,True,PREPAID,rcbp_flipkart
OD430270368798115300,PZT2401212016YUGZ702,FAILED,True,PREPAID,rcbp_flipkart
OD430270368798115300,PZT2401212016YUGZ701,FAILED,True,PREPAID,rcbp_flipkart
OD330286509272589100,PZT2401231706CL8HI01,FAILED,True,PREPAID,FKRT
OD330389584001887300,PZT2402041525IF8ZI02,FAILED,True,PREPAID,rcbp_flipkart
OD330389584001887300,PZT2402041525IF8ZI01,FAILED,True,PREPAID,rcbp_flipkart
OD330397729282711300,PZT2402051402USDFK01,FAILED,True,PREPAID,rcbp_flipkart
OD330183895967185300,PZT2401112004VVYD202,FAILED,True,PREPAID,rcbp_flipkart
OD330183895967185300,PZT2401112004VVYD201,FAILED,True,PREPAID,rcbp_flipkart
OD430348892436086100,PZT2401302223LQRVV01,SUCCESSFUL,False,POSTPAID,cod
OD330400525619497300,PZT2402052149Y4G4201,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330400525619497300,PZT2402052149Y4G4202,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330401060223145300,PZT2402052318UPQZE01,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330401060223145300,PZT2402052318UPQZE02,SUCCESSFUL,False,PREPAID,rcbp_flipkart
OD330399257515530300,PZT2402051817NWZDB01,FAILED,True,PREPAID,rcbp_flipkart
OD330399257515530300,PZT2402051817NWZDB02,FAILED,True,PREPAID,rcbp_flipkart
order_Id,pzt_id,status,invalidate,paymentCategory,merchant_id
OD331316023199268300,PZT2405212051EPDEH01,FAILED,True,PREPAID,rcbp_flipkart
order_Id,pzt_id,status,invalidate,paymentCategory,merchant_id
